1,0.0375
2,0.05
3,0.0625
4,0.075
5,0.0875
6,0.1
7,0.1125
8,0.125
9,0.1375
10,0.15
11,0.1625
12,0.175
13,0.1875
14,0.2
15,0.2125
16,0.225
17,0.2375
18,0.25
19,0.2625
20,0.275
21,0.2875
22,0.3
23,0.3125
24,0.325
25,0.3375
26,0.35
27,0.3625
28,0.375
29,0.3875
30,0.4
31,0.4125
32,0.425
33,0.4375
34,0.45
35,0.4625
36,0.475
37,0.4875
38,0.5
39,0.5125
40,0.525
41,0.5375
42,0.55
43,0.5625
44,0.575
45,0.5875
46,0.6
47,0.6125
48,0.625
49,0.6375
50,0.65
51,0.6625
52,0.675
53,0.6875
54,0.7
55,0.7125
56,0.725
57,0.7375
58,0.75
59,0.7625
60,0.775
61,0.7875
62,0.8
63,0.8125
64,0.825
65,0.8375
66,0.85
67,0.8625
68,0.875
69,0.8875
70,0.9
71,0.9125
72,0.6166667
73,0.625
74,0.6333333
75,0.64166665
76,0.65
77,0.65833336
78,0.6666667
79,0.675
80,0.5125
81,0.51875
82,0.525
83,0.53125
84,0.5375
85,0.54375
86,0.55
87,0.55625
88,0.5625
89,0.56875
90,0.575
91,0.58125
92,0.5875
93,0.59375
94,0.6
95,0.60625
96,0.6125
97,0.61875
98,0.625
99,0.63125
100,0.6375
101,0.64375
102,0.65
103,0.65625
104,0.6625
105,0.66875
106,0.675
107,0.68125
108,0.6875
109,0.69375
110,0.7
111,0.70625
112,0.7125
113,0.71875
114,0.725
115,0.73125
116,0.7375
117,0.74375
118,0.75
119,0.75625
120,0.7625
121,0.76875
122,0.775
123,0.78125
124,0.7875
125,0.79375
126,0.8
127,0.80625
128,0.8125
129,0.81875
130,0.825
131,0.83125
132,0.8375
133,0.84375
134,0.85
135,0.85625
136,0.8625
137,0.86875
138,0.875
139,0.88125
140,0.8875
141,0.89375
142,0.9
143,0.90625
144,0.9125
145,0.91875
146,0.925
147,0.745
148,0.625
149,0.62916666
150,0.6333333
151,0.6375
152,0.64166665
153,0.5535714
154,0.55714285
155,0.5607143
156,0.5642857
157,0.56785715
158,0.5714286
159,0.575
160,0.57857144
161,0.58214283
162,0.5857143
163,0.58928573
164,0.5928571
165,0.5964286
166,0.6
167,0.6035714
168,0.60714287
169,0.61071426
170,0.5375
171,0.540625
172,0.54375
173,0.546875
174,0.55
175,0.553125
176,0.55625
177,0.559375
178,0.5625
179,0.565625
180,0.56875
181,0.571875
182,0.575
183,0.578125
184,0.58125
185,0.584375
186,0.5875
187,0.590625
188,0.59375
189,0.596875
190,0.6
191,0.603125
192,0.60625
193,0.609375
194,0.6125
195,0.615625
196,0.61875
197,0.621875
198,0.625
199,0.628125
200,0.63125
201,0.634375
202,0.6375
203,0.640625
204,0.64375
205,0.646875
206,0.65
207,0.653125
208,0.65625
209,0.659375
210,0.6625
211,0.665625
212,0.66875
213,0.671875
214,0.675
215,0.678125
216,0.68125
217,0.684375
218,0.6875
219,0.690625
220,0.69375
221,0.696875
222,0.7
223,0.703125
224,0.70625
225,0.709375
226,0.7125
227,0.715625
228,0.71875
229,0.721875
230,0.725
231,0.728125
232,0.73125
233,0.734375
234,0.7375
235,0.740625
236,0.74375
237,0.746875
238,0.75
239,0.753125
240,0.75625
241,0.759375
242,0.7625
243,0.765625
244,0.76875
245,0.771875
246,0.6888889
247,0.69166666
248,0.6944444
249,0.69722223
250,0.7
251,0.7027778
252,0.70555556
253,0.7083333
254,0.7111111
255,0.7138889
256,0.71666664
257,0.71944445
258,0.7222222
259,0.725
260,0.7277778
261,0.73055553
262,0.73333335
263,0.7361111
264,0.73888886
265,0.7416667
266,0.74444443
267,0.74722224
268,0.675
269,0.6775
270,0.68
271,0.6825
272,0.6227273
273,0.625
274,0.6272727
275,0.62954545
276,0.6318182
277,0.58125
278,0.5833333
279,0.5854167
280,0.5875
281,0.58958334
282,0.59166664
283,0.5480769
284,0.55
285,0.5125
286,0.51428574
287,0.51607144
288,0.51785713
289,0.51964283
290,0.5214286
291,0.5232143
292,0.525
293,0.52678573
294,0.5285714
295,0.5303571
296,0.5321429
297,0.5339286
298,0.53571427
299,0.5375
300,0.5392857
301,0.5410714
302,0.54285717
303,0.54464287
304,0.54642856
305,0.54821426
306,0.5133333
307,0.4828125
308,0.484375
309,0.4859375
310,0.4875
311,0.4890625
312,0.490625
313,0.4921875
314,0.49375
315,0.4953125
316,0.496875
317,0.4984375
318,0.5
319,0.5015625
320,0.503125
321,0.5046875
322,0.50625
323,0.5078125
324,0.509375
325,0.5109375
326,0.5125
327,0.5140625
328,0.515625
329,0.5171875
330,0.51875
331,0.5203125
332,0.521875
333,0.5234375
334,0.525
335,0.5265625
336,0.528125
337,0.5296875
338,0.53125
339,0.5328125
340,0.534375
341,0.5359375
342,0.5375
343,0.5390625
344,0.540625
345,0.5421875
346,0.54375
347,0.5453125
348,0.546875
349,0.5484375
350,0.55
351,0.5515625
352,0.553125
353,0.5546875
354,0.55625
355,0.5578125
356,0.559375
357,0.5609375
358,0.5625
359,0.5640625
360,0.565625
361,0.5671875
