1,0.15
2,0.2
3,0.25
4,0.3
5,0.35
6,0.4
7,0.45
8,0.5
9,0.55
10,0.6
11,0.65
12,0.7
13,0.75
14,0.8
15,0.85
16,0.9
17,0.95
18,1.0
19,1.05
20,1.1
21,0.76666665
22,0.6
23,0.625
24,0.65
25,0.675
26,0.7
27,0.725
28,0.75
29,0.775
30,0.64
31,0.66
32,0.68
33,0.7
34,0.72
35,0.74
36,0.76
37,0.78
38,0.8
39,0.68333334
40,0.6
41,0.5375
42,0.4888889
43,0.45
44,0.46
45,0.47
46,0.48
47,0.49
48,0.5
49,0.51
50,0.52
51,0.48181817
52,0.4909091
53,0.45833334
54,0.46666667
55,0.475
56,0.48333332
57,0.49166667
58,0.5
59,0.5083333
60,0.51666665
61,0.525
62,0.53333336
63,0.5416667
64,0.55
65,0.55833334
66,0.56666666
67,0.575
68,0.5833333
69,0.59166664
70,0.6
71,0.60833335
72,0.6166667
73,0.625
74,0.6333333
75,0.64166665
76,0.65
77,0.65833336
78,0.6666667
79,0.675
80,0.68333334
81,0.69166666
82,0.7
83,0.65384614
84,0.6615385
85,0.62142855
86,0.62857145
87,0.6357143
88,0.64285713
89,0.6066667
90,0.61333334
91,0.62
92,0.62666667
93,0.6333333
94,0.6
95,0.60625
96,0.6125
97,0.61875
98,0.625
99,0.63125
100,0.6375
101,0.64375
102,0.65
103,0.65625
104,0.6625
105,0.66875
106,0.675
107,0.68125
108,0.6875
109,0.69375
110,0.65882355
111,0.6647059
112,0.67058825
113,0.6764706
114,0.68235296
115,0.6882353
116,0.69411767
117,0.7
118,0.7058824
119,0.7117647
120,0.67777777
121,0.68333334
122,0.6888889
123,0.6944444
124,0.7
125,0.70555556
126,0.7111111
127,0.71666664
128,0.7222222
129,0.6894737
130,0.69473684
131,0.7
132,0.70526314
133,0.7105263
134,0.7157895
135,0.72105265
136,0.69
137,0.695
138,0.7
139,0.705
140,0.71
141,0.715
142,0.72
143,0.725
144,0.6952381
145,0.66818184
146,0.6727273
147,0.67727274
148,0.65217394
149,0.65652174
150,0.66086954
151,0.6652174
152,0.64166665
153,0.6458333
154,0.624
155,0.628
156,0.632
157,0.636
158,0.64
159,0.644
160,0.648
161,0.6269231
162,0.63076925
163,0.6111111
164,0.6148148
165,0.61851853
166,0.62222224
167,0.6259259
168,0.6296296
169,0.6333333
170,0.63703704
171,0.64074075
172,0.64444447
173,0.6481481
174,0.65185183
175,0.65555555
176,0.65925926
177,0.662963
178,0.6666667
179,0.6464286
180,0.6275862
181,0.61
182,0.61333334
183,0.6166667
184,0.62
185,0.62333333
186,0.62666667
187,0.63
188,0.6333333
189,0.63666666
190,0.64
191,0.6433333
192,0.64666665
193,0.65
194,0.6533333
195,0.6566667
196,0.66
197,0.66333336
198,0.6666667
199,0.67
200,0.67333335
201,0.6766667
202,0.68
203,0.66129035
